Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
        0.036, 0.000265119422693, 0.196393296123, 0.141690731049, -42.381023407, -117.488044739, 5093.87207031, -3.38981199265, 3.97264909744
        0.037, 0.000192171137314, 0.196302220225, 0.141559451818, -37.5600547791, -119.396469116, 5093.90527344, -3.37176299095, 4.05316400528
        0.038, 9.8767101008e-05, 0.196213707328, 0.141430184245, -33.2724761963, -121.264961243, 5093.93164062, -3.35406565666, 4.13205003738
        0.039, -1.26563963931e-05, 0.196127861738, 0.141302883625, -29.5806255341, -123.094558716, 5093.95263672, -3.33671140671, 4.20937633514
         0.04, -0.00013945371029, 0.196044787765, 0.141177520156, -26.5336933136, -124.886276245, 5093.96728516, -3.31969189644, 4.28520822525
        0.041, -0.000278826046269, 0.195964515209, 0.141054049134, -24.1674213409, -126.641067505, 5093.97705078, -3.3029987812, 4.35960626602
        0.042, -0.000427877763286, 0.195887103677, 0.140932425857, -22.5040798187, -128.35987854, 5093.98242188, -3.28662467003, 4.43262529373
        0.043, -0.000583672197536, 0.195812568069, 0.140812605619, -21.5526638031, -130.04359436, 5093.98339844, -3.27056193352, 4.50431632996
        0.044, -0.000743285287172, 0.195740908384, 0.140694543719, -21.3093280792, -131.693054199, 5093.98095703, -3.25480318069,  4.5747218132
        0.045, -0.000903856998775, 0.195672094822, 0.140578210354, -21.7580318451, -133.309051514, 5093.97509766, -3.23934197426, 4.64388084412
        0.046, -0.00106263905764, 0.19560611248, 0.140463531017, -22.8713607788, -134.892364502, 5093.96777344, -3.22417163849, 4.71182441711
        0.047, -0.00121704034973, 0.195515945554, 0.140349045396, -24.6114959717, -136.444442749, 5093.95849609, -3.20923733711, 4.77862024307
        0.048, -0.00136465509422, 0.195508569479, 0.140240415931, -26.9314613342, -137.964553833, 5093.94824219, -3.1947145462, 4.84418773651
        0.049, -0.00150332413614, 0.195424258709, 0.140129074454, -29.7761287689, -139.453903198, 5093.93798828, -3.1803381443, 4.90862846375
         0.05, -0.00163112767041, 0.195345237851, 0.140019416809, -33.0838012695, -140.913848877, 5093.92822266, -3.16623044014, 4.97195148468
        0.051, -0.00174642610364, 0.195338502526, 0.139914944768, -36.7875137329, -142.343673706, 5093.91894531, -3.1525015831, 5.03408622742
        0.052, -0.00184788904153, 0.195264533162, 0.139808177948, -40.8163261414, -143.744491577, 5093.91113281, -3.13891983032, 5.09511232376
        0.053, -0.0019344772445, 0.195194870234, 0.139702945948, -45.0969581604, -145.117385864, 5093.90576172, -3.12559223175, 5.15502977371
        0.054, -0.00200546276756, 0.195188984275, 0.13960236311, -49.5551071167, -146.461807251, 5093.90185547, -3.11261630058, 5.21376991272
        0.055, -0.0020604392048, 0.195123419166, 0.139499813318, -54.1167030334, -147.778640747, 5093.90136719, -3.09978699684, 5.27139806747
        0.056, -0.0020992862992, 0.195118173957, 0.139401704073, -58.709400177, -149.06918335, 5093.90380859, -3.08728766441, 5.32790136337
        0.057, -0.00212219194509, 0.195037692785, 0.139300748706, -63.2636146545, -150.332321167, 5093.90966797, -3.07490777969, 5.38326501846
        0.058, -0.00212959945202, 0.195033162832, 0.139205038548, -67.7137680054, -151.569961548, 5093.91796875, -3.06287622452, 5.43749380112
        0.059, -0.00212222710252, 0.194957301021, 0.13910664618, -71.999130249, -152.781082153, 5093.93115234, -3.05096244812, 5.49058294296
         0.06, -0.0021010027267, 0.194953486323, 0.139013275504, -76.0647964478, -153.967529297, 5093.94677734, -3.03938388824, 5.54253911972
        0.061, -0.0020670783706, 0.194881126285, 0.138917341828, -79.8622817993, -155.128311157, 5093.96679688, -3.02792072296, 5.59336233139
        0.062, -0.00202175951563, 0.194878056645, 0.138826236129, -83.3502120972, -156.265197754, 5093.98974609, -3.01678109169, 5.64306211472
        0.063, -0.00196651485749, 0.194808214903, 0.138732641935, -86.4946060181, -157.37727356, 5094.01660156, -3.0057528019, 5.69164180756
        0.064, -0.00190290377941, 0.194805845618, 0.13864377141, -89.2692489624, -158.466278076, 5094.04589844, -2.99503827095,  5.7391166687
        0.065, -0.00183258287143, 0.194737792015, 0.138552442193, -91.655708313, -159.531326294, 5094.07910156, -2.98442935944, 5.78549432755
        0.066, -0.00175723503344, 0.194736093283, 0.138465747237, -93.6434020996, -160.574127197, 5094.11425781, -2.9741256237,  5.8307929039
        0.067, -0.00167857494671, 0.194669246674, 0.138376608491, -95.2293243408, -161.593841553, 5094.15283203, -2.9639210701, 5.87502527237
        0.068, -0.00159828108735, 0.19466817379, 0.138292059302, -96.4178619385, -162.592178345, 5094.19287109, -2.95401334763, 5.91821432114
        0.069, -0.00151800352614, 0.194602236152, 0.138205066323, -97.2202758789, -163.568313599, 5094.23535156, -2.94419789314, 5.96037626266
         0.07, -0.00143930036575, 0.194601714611,  0.1381226331, -97.6543045044, -164.523956299, 5094.27929688, -2.93467140198, 6.00153827667
        0.071, -0.0013636497315, 0.194536596537, 0.138037741184, -97.7434158325, -165.458282471, 5094.32519531, -2.92522978783, 6.04171991348
        0.072, -0.00129239156377, 0.194536551833, 0.137957364321, -97.5162887573, -166.373046875, 5094.37158203, -2.91606926918, 6.08095121384
        0.073, -0.00122674542945, 0.194472357631, 0.137874543667, -97.0059127808, -167.267410278, 5094.41943359, -2.90698695183, 6.11925601959
        0.074, -0.00116775929928, 0.19447273016, 0.137796193361, -96.2489624023, -168.143127441, 5094.46728516, -2.89817690849, 6.15666627884
        0.075, -0.00111633352935, 0.19440972805, 0.137715429068, -95.2848129272, -168.999389648, 5094.51660156, -2.88943862915, 6.19320821762
        0.076, -0.00107317639049, 0.194410428405, 0.137639075518, -94.1549072266, -169.837921143, 5094.56494141, -2.88096356392, 6.22891616821
        0.077, -0.00103883538395, 0.194349005818, 0.137560337782, -92.9017333984, -170.657928467, 5094.61425781, -2.87255454063, 6.26381731033
        0.078, -0.00101365963928, 0.194350004196, 0.137485921383, -91.5681838989, -171.461105347, 5094.66308594, -2.86439919472, 6.29794692993
        0.079, -0.000997837050818, 0.194290608168, 0.137409210205, -90.1966629028, -172.24671936, 5094.71240234, -2.85630512238,  6.3313331604
         0.08, -0.00099136447534, 0.194291844964, 0.137336686254, -88.8284454346, -173.016387939, 5094.76123047, -2.8484544754, 6.36401033401
        0.081, -0.000994089641608, 0.194234967232, 0.13726195693, -87.5028915405, -173.769378662, 5094.81005859, -2.84066081047,   6.396007061
        0.082, -0.00100568751805, 0.194236412644, 0.137191265821, -86.256942749, -174.507293701, 5094.85839844, -2.83310031891, 6.42735528946
        0.083, -0.00102570687886, 0.194169148803, 0.137117788196, -85.1244430542, -175.230209351, 5094.90722656, -2.82556676865, 6.45812129974
        0.084, -0.00105354993138, 0.19417078793, 0.137048885226, -84.1358795166, -175.937393188, 5094.95556641, -2.81828689575, 6.48822927475
        0.085, -0.00108852004632, 0.194172531366, 0.136980846524, -83.3177185059, -176.63104248, 5095.00439453, -2.81113290787, 6.51780986786
        0.086, -0.00112982594874, 0.194110706449, 0.136910259724, -82.6923370361, -177.309890747, 5095.05371094,  -2.804012537, 6.54684066772
        0.087, -0.00117658602539, 0.194112628698, 0.136843964458, -82.2777252197, -177.975509644, 5095.10351562, -2.79711866379, 6.57534742355
        0.088, -0.00122787884902, 0.194056689739, 0.136775374413, -82.0873184204, -178.62802124, 5095.15429688, -2.79025387764, 6.60338687897
        0.089, -0.00128272781149, 0.194058835506, 0.136710733175, -82.1301116943, -179.26675415, 5095.20556641, -2.78360962868, 6.63088989258
         0.09, -0.00134014885407, 0.194061115384,  0.1366468817, -82.4104690552, -179.893554688,  5095.2578125, -2.7770781517, 6.65796041489
        0.091, -0.00139915710315, 0.194001704454, 0.136580526829, -82.9284439087, -180.508102417,     5095.3125, -2.77056312561, 6.68460893631
        0.092, -0.00145877164323, 0.194004237652, 0.13651829958, -83.6799621582, -181.109634399, 5095.36816406, -2.76426887512, 6.71075534821
        0.093, -0.00151805672795, 0.194006919861, 0.13645683229, -84.6569213867, -181.700027466, 5095.42626953, -2.75808119774, 6.73650121689
        0.094, -0.00157612143084, 0.194009751081, 0.136396124959, -85.8476715088, -182.279205322, 5095.48632812, -2.75200033188, 6.76183986664
        0.095, -0.00163214071654, 0.193951055408, 0.136332899332, -87.2373199463, -182.846130371, 5095.54980469, -2.7459359169, 6.78674650192
        0.096, -0.00168535031844, 0.193954229355, 0.136273771524, -88.8081970215, -183.40222168, 5095.61523438, -2.74007606506, 6.81122875214
        0.097, -0.00173508294392, 0.193957597017, 0.136215358973, -90.5401687622, -183.94770813, 5095.68408203, -2.73431777954,   6.835313797
        0.098, -0.00178075907752, 0.193961173296, 0.136157676578, -92.4112167358, -184.482772827, 5095.75634766, -2.72866034508, 6.85900211334
        0.099, -0.00182190164924, 0.193906456232, 0.136097624898, -94.3978881836, -185.006393433, 5095.83251953, -2.72301840782, 6.88226604462
          0.1, -0.00185812311247, 0.193910449743, 0.136041462421, -96.4757843018, -185.51991272, 5095.91210938, -2.71757006645, 6.90510845184
        0.101, -0.00188915315084, 0.193914681673, 0.135986015201, -98.6199798584, -186.023498535, 5095.99560547, -2.71221828461, 6.92755270004
        0.102, -0.00191482144874, 0.193919152021, 0.135931298137, -100.805541992, -186.517318726, 5096.08300781, -2.70696258545, 6.94959640503
        0.103, -0.00193506083451, 0.193923860788, 0.135877281427, -103.007949829, -187.00151062, 5096.17431641, -2.7018020153, 6.97123813629
        0.104, -0.00194990762975, 0.193869039416, 0.135820820928, -105.203544617, -187.475006104, 5096.27099609, -2.69664883614, 6.99244880676
        0.105, -0.00195947987959, 0.193874254823, 0.135768324137, -107.369873047, -187.939163208, 5096.37158203, -2.69168615341, 7.01323223114
        0.106, -0.00196399586275, 0.193879723549,  0.1357165277, -109.486030579, -188.394134521,  5096.4765625, -2.68681454659, 7.03361177444
        0.107, -0.00196374999359, 0.193885460496, 0.13566544652, -111.532966614, -188.840072632,  5096.5859375, -2.68203353882, 7.05358743668
        0.108, -0.00195910735056, 0.193891450763, 0.135615080595, -113.493743896, -189.277114868, 5096.69970703, -2.67734217644, 7.07316112518
        0.109, -0.00195049471222, 0.19389770925, 0.135565429926, -115.353759766, -189.705413818, 5096.81787109, -2.67273902893, 7.09233379364
         0.11, -0.00193839403801, 0.193843200803, 0.135513260961, -117.100845337, -190.123886108, 5096.94140625, -2.66813564301, 7.11107969284
        0.111, -0.00192331429571, 0.193849995732, 0.13546513021, -118.725463867, -190.533889771, 5097.06835938, -2.66371798515, 7.12940692902
        0.112, -0.00190580682829, 0.193857043982, 0.135417699814, -120.220619202, -190.935623169, 5097.20019531, -2.6593849659, 7.14734506607
        0.113, -0.00188643636648, 0.193864345551, 0.135370999575, -121.581977844, -191.329238892,  5097.3359375, -2.65513563156, 7.16489887238
        0.114, -0.00186577509157, 0.193871900439, 0.135325014591, -122.807792664, -191.714889526, 5097.47607422, -2.65096902847, 7.18207502365
        0.115, -0.00184439180885, 0.193879693747, 0.135279759765, -123.898788452, -192.09274292, 5097.62060547, -2.64688420296, 7.19888067245
        0.116, -0.00182284601033, 0.193830221891, 0.135232180357, -124.858070374, -192.461791992, 5097.76904297, -2.64279651642, 7.21529626846
        0.117, -0.00180166249629, 0.193838506937, 0.13518846035, -125.690963745, -192.823364258, 5097.92089844, -2.63888192177, 7.23133468628
        0.118, -0.00178134697489,  0.1938470155, 0.135145455599, -126.404754639, -193.177658081, 5098.07714844, -2.63504433632,  7.2470293045
        0.119, -0.00176236254629, 0.193855747581, 0.135103195906, -127.008529663, -193.524841309, 5098.23632812, -2.63128304482, 7.26238918304
         0.12, -0.00174512737431, 0.193864703178, 0.135061651468, -127.512908936, -193.865081787, 5098.39941406, -2.62759709358, 7.27742528915
        0.121, -0.00173000898212, 0.193873867393, 0.135020852089, -127.929801941, -194.198547363, 5098.56591797, -2.62398481369, 7.29214811325
        0.122, -0.00171732448507, 0.193821534514, 0.134977519512, -128.272094727, -194.525131226, 5098.73632812, -2.62034916878, 7.30658006668
        0.123, -0.00170732010156, 0.19383110106, 0.134938240051, -128.553497314, -194.843963623, 5098.90966797, -2.61689448357, 7.32064151764
        0.124, -0.00170019513462, 0.19384086132, 0.13489972055, -128.788040161, -195.156890869,  5099.0859375, -2.61350750923, 7.33443784714
        0.125, -0.00169608404394, 0.193850800395, 0.134861946106, -128.989990234, -195.463729858,   5099.265625, -2.61018919945, 7.34796619415
        0.126, -0.00169506098609, 0.193860933185, 0.13482491672, -129.173568726, -195.764663696, 5099.44824219, -2.60693836212, 7.36123847961
        0.127, -0.00169714144431, 0.193871229887, 0.134788617492, -129.352600098, -196.059844971, 5099.63378906, -2.60375380516,  7.3742647171
        0.128, -0.00170228420757, 0.193881720304, 0.134753063321, -129.540374756, -196.34942627, 5099.82275391, -2.60063433647, 7.38705635071
        0.129, -0.00171039905399, 0.193834111094, 0.134715184569, -129.749389648, -196.632385254, 5100.01464844, -2.59749531746, 7.39959621429
         0.13, -0.00172133429442, 0.193844929338, 0.134681195021, -129.991226196, -196.91003418, 5100.20898438, -2.59451389313,  7.4118976593
        0.131, -0.00173490610905, 0.193855911493, 0.13464795053, -130.276260376, -197.182556152, 5100.40673828, -2.59159398079, 7.42399454117
        0.132, -0.00175088772085, 0.193867042661, 0.134615451097, -130.613616943, -197.450057983, 5100.60693359, -2.58873486519, 7.43589544296
        0.133, -0.00176901894156, 0.193878337741, 0.134583681822, -131.01109314, -197.71270752, 5100.81054688, -2.58593559265, 7.44760799408
        0.134, -0.00178901257459, 0.193889796734, 0.134552672505, -131.474960327, -197.970596313, 5101.01708984, -2.5831952095, 7.45913934708
        0.135, -0.00181056081783, 0.193901404738, 0.134522408247, -132.010070801, -198.223861694, 5101.22607422, -2.58051300049, 7.47049617767
